 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  233    -2505.3484    -2505.3435    -2505.3435  0.00586  0.00683  0.00000
  234    -2505.3410    -2505.3480    -2505.3480  0.00516  0.00932  0.00000
  235    -2505.3807    -2505.3416    -2505.3416  0.00842  0.01869  0.00000
  236    -2505.3471    -2505.3773    -2505.3773  0.00415  0.01729  0.00000
  237    -2505.3480    -2505.3497    -2505.3497  0.00694  0.02035  0.00000
  238    -2505.3498    -2505.3478    -2505.3478  0.00761  0.01103  0.00000
  239    -2505.4098    -2505.3497    -2505.3497  0.00703  0.03859  0.00000
  240    -2505.4060    -2505.4038    -2505.4038  0.00811  0.08991  0.00000
  241    -2505.3333    -2505.4037    -2505.4037  0.02274  0.06559  0.00000
  242    -2505.3264    -2505.3400    -2505.3400  0.01150  0.00774  0.00000
  243    -2505.3354    -2505.3272    -2505.3272  0.01676  0.00592  0.00000
  244    -2505.3557    -2505.3349    -2505.3349  0.01323  0.02714  0.00000
  245    -2505.3342    -2505.3541    -2505.3541  0.00914  0.01109  0.00000
  246    -2505.3459    -2505.3356    -2505.3356  0.01463  0.02676  0.00000
  247    -2505.3439    -2505.3447    -2505.3447  0.01295  0.00411  0.00000
  248    -2505.4000    -2505.3441    -2505.3441  0.01230  0.02941  0.00000
  249    -2505.3920    -2505.3952    -2505.3952  0.00546  0.00143  0.00000
  250    -2505.4052    -2505.3924    -2505.3924  0.00559  0.03669  0.00000
  251    -2505.4004    -2505.4032    -2505.4032  0.00824  0.01279  0.00000
  252    -2505.6876    -2505.4006    -2505.4006  0.00723  0.15176  0.00000
  253    -2505.4556    -2505.6199    -2505.6199  0.12476  0.04884  0.00000
  254    -2505.3640    -2505.4954    -2505.4954  0.07431  0.09027  0.00000
  255    -2505.3907    -2505.3883    -2505.3883  0.01248  0.01559  0.00000
  256    -2505.4527    -2505.3906    -2505.3906  0.01097  0.02883  0.00000
  257    -2505.4179    -2505.4459    -2505.4459  0.01722  0.01176  0.00000
  258    -2505.3616    -2505.4210    -2505.4210  0.01477  0.03976  0.00000
  259    -2505.3597    -2505.3679    -2505.3679  0.00142  0.00099  0.00000
  260    -2505.3450    -2505.3604    -2505.3604  0.00462  0.01606  0.00000
  261    -2505.3734    -2505.3461    -2505.3461  0.01026  0.00706  0.00000
  262    -2505.3696    -2505.3711    -2505.3711  0.00057  0.00164  0.00000
